code,name,districtCode
5239,Xã Định Hải,294
5240,Xã Phú Sơn,294
5241,Phường Ninh Hải,294
5242,Phường Nguyên Bình,294
5243,Xã Hải Nhân,294
5244,Phường Bình Minh,294
5245,Phường Hải Thanh,294
5246,Xã Phú Lâm,294
5247,Phường Xuân Lâm,294
5248,Phường Trúc Lâm,294
5249,Phường Hải Bình,294
5250,Xã Tân Trường,294
5251,Xã Tùng Lâm,294
5252,Phường Tĩnh Hải,294
5253,Phường Mai Lâm,294
5254,Xã Trường Lâm,294
5255,Xã Hải Yến,294
5256,Phường Hải Thượng,294
5257,Xã Nghi Sơn,294
5258,Xã Hải Hà,294
5259,Phường Đông Vĩnh,295
5260,Phường Hà Huy Tập,295
5261,Phường Lê Lợi,295
5262,Phường Quán Bàu,295
5263,Phường Hưng Bình,295
5264,Phường Hưng Phúc,295
5265,Phường Hưng Dũng,295
5266,Phường Cửa Nam,295
5267,Phường Quang Trung,295
5268,Phường Đội Cung,295
5269,Phường Lê Mao,295
5270,Phường Trường Thi,295
5271,Phường Bến Thủy,295
5272,Phường Hồng Sơn,295
5273,Phường Trung Đô,295
5274,Xã Nghi Phú,295
5275,Xã Hưng Đông,295
5276,Xã Hưng Lộc,295
5277,Xã Hưng Hòa,295
5278,Phường Vinh Tân,295
5279,Xã Nghi Liên,295
5280,Xã Nghi Ân,295
5281,Xã Nghi Kim,295
5282,Xã Nghi Đức,295
5283,Xã Hưng Chính,295
5284,Phường Nghi Thủy,296
5285,Phường Nghi Tân,296
5286,Phường Thu Thủy,296
5287,Phường Nghi Hòa,296
5288,Phường Nghi Hải,296
5289,Phường Nghi Hương,296
5290,Phường Nghi Thu,296
5291,Phường Hòa Hiếu,297
5292,Phường Quang Phong,297
5293,Phường Quang Tiến,297
5294,Phường Long Sơn,297
5295,Xã Nghĩa Tiến,297
5296,Xã Nghĩa Mỹ,297
5297,Xã Tây Hiếu,297
5298,Xã Nghĩa Thuận,297
5299,Xã Đông Hiếu,297
5300,Thị trấn Kim Sơn,298
5301,Xã Thông Thụ,298
5302,Xã Đồng Văn,298
5303,Xã Hạnh Dịch,298
5304,Xã Tiền Phong,298
5305,Xã Nậm Giải,298
5306,Xã Tri Lễ,298
5307,Xã Châu Kim,298
5308,Xã Mường Nọc,298
5309,Xã Châu Thôn,298
5310,Xã Nậm Nhoóng,298
5311,Xã Quang Phong,298
5312,Xã Căm Muộn,298
5313,Thị trấn Tân Lạc,299
5314,Xã Châu Bính,299
5315,Xã Châu Thuận,299
5316,Xã Châu Hội,299
5317,Xã Châu Nga,299
5318,Xã Châu Tiến,299
5319,Xã Châu Hạnh,299
5320,Xã Châu Thắng,299
5321,Xã Châu Phong,299
5322,Xã Châu Bình,299
5323,Xã Châu Hoàn,299
5324,Xã Diên Lãm,299
5325,Thị trấn Mường Xén,300
5326,Xã Mỹ Lý,300
5327,Xã Bắc Lý,300
5328,Xã Keng Đu,300
5329,Xã Đoọc Mạy,300
5330,Xã Huồi Tụ,300
5331,Xã Mường Lống,300
5332,Xã Na Loi,300
5333,Xã Nậm Cắn,300
5334,Xã Bảo Nam,300
5335,Xã Phà Đánh,300
5336,Xã Bảo Thắng,300
5337,Xã Hữu Lập,300
5338,Xã Tà Cạ,300
5339,Xã Chiêu Lưu,300
5340,Xã Mường Típ,300
5341,Xã Hữu Kiệm,300
5342,Xã Tây Sơn,300
5343,Xã Mường Ải,300
5344,Xã Na Ngoi,300
5345,Xã Nậm Càn,300
5346,Thị trấn Thạch Giám,301
5347,Xã Mai Sơn,301
5348,Xã Nhôn Mai,301
5349,Xã Hữu Khuông,301
5350,Xã Yên Tĩnh,301
5351,Xã Nga My,301
5352,Xã Xiêng My,301
5353,Xã Lưỡng Minh,301
5354,Xã Yên Hòa,301
5355,Xã Yên Na,301
5356,Xã Lưu Kiền,301
5357,Xã Xá Lượng,301
5358,Xã Tam Thái,301
5359,Xã Tam Đình,301
5360,Xã Yên Thắng,301
5361,Xã Tam Quang,301
5362,Xã Tam Hợp,301
5363,Thị trấn Nghĩa Đàn,302
5364,Xã Nghĩa Mai,302
5365,Xã Nghĩa Yên,302
5366,Xã Nghĩa Lạc,302
5367,Xã Nghĩa Lâm,302
5368,Xã Nghĩa Sơn,302
5369,Xã Nghĩa Lợi,302
5370,Xã Nghĩa Bình,302
5371,Xã Nghĩa Thọ,302
5372,Xã Nghĩa Minh,302
5373,Xã Nghĩa Phú,302
5374,Xã Nghĩa Hưng,302
5375,Xã Nghĩa Hồng,302
5376,Xã Nghĩa Thịnh,302
5377,Xã Nghĩa Trung,302
5378,Xã Nghĩa Hội,302
5379,Xã Nghĩa Thành,302
5380,Xã Nghĩa Hiếu,302
5381,Xã Nghĩa Đức,302
5382,Xã Nghĩa An,302
5383,Xã Nghĩa Long,302
5384,Xã Nghĩa Lộc,302
5385,Xã Nghĩa Khánh,302
5386,Thị trấn Quỳ Hợp,303
5387,Xã Yên Hợp,303
5388,Xã Châu Tiến,303
5389,Xã Châu Hồng,303
5390,Xã Đồng Hợp,303
5391,Xã Châu Thành,303
5392,Xã Liên Hợp,303
5393,Xã Châu Lộc,303
5394,Xã Tam Hợp,303
5395,Xã Châu Cường,303
5396,Xã Châu Quang,303
5397,Xã Thọ Hợp,303
5398,Xã Minh Hợp,303
5399,Xã Nghĩa Xuân,303
5400,Xã Châu Thái,303
5401,Xã Châu Đình,303
5402,Xã Văn Lợi,303
5403,Xã Nam Sơn,303
5404,Xã Châu Lý,303
5405,Xã Hạ Sơn,303
5406,Xã Bắc Sơn,303
5407,Thị trấn Cầu Giát,304
5408,Xã Quỳnh Thắng,304
5409,Xã Quỳnh Tân,304
5410,Xã Quỳnh Châu,304
5411,Xã Tân Sơn,304
5412,Xã Quỳnh Văn,304
5413,Xã Ngọc Sơn,304
5414,Xã Quỳnh Tam,304
5415,Xã Quỳnh Hoa,304
5416,Xã Quỳnh Thạch,304
5417,Xã Quỳnh Bảng,304
5418,Xã Quỳnh Mỹ,304
5419,Xã Quỳnh Thanh,304
5420,Xã Quỳnh Hậu,304
5421,Xã Quỳnh Lâm,304
5422,Xã Quỳnh Đôi,304
5423,Xã Quỳnh Lương,304
5424,Xã Quỳnh Hồng,304
5425,Xã Quỳnh Yên,304
5426,Xã Quỳnh Bá,304
5427,Xã Quỳnh Minh,304
5428,Xã Quỳnh Diễn,304
5429,Xã Quỳnh Hưng,304
5430,Xã Quỳnh Giang,304
5431,Xã Quỳnh Ngọc,304
5432,Xã Quỳnh Nghĩa,304
5433,Xã An Hòa,304
5434,Xã Tiến Thủy,304
5435,Xã Sơn Hải,304
5436,Xã Quỳnh Thọ,304
5437,Xã Quỳnh Thuận,304
5438,Xã Quỳnh Long,304
5439,Xã Tân Thắng,304
5440,Thị trấn Con Cuông,305
5441,Xã Bình Chuẩn,305
5442,Xã Lạng Khê,305
5443,Xã Cam Lâm,305
5444,Xã Thạch Ngàn,305
5445,Xã Đôn Phục,305
5446,Xã Mậu Đức,305
5447,Xã Châu Khê,305
5448,Xã Chi Khê,305
5449,Xã Bồng Khê,305
5450,Xã Yên Khê,305
5451,Xã Lục Dạ,305
5452,Xã Môn Sơn,305
5453,Thị trấn Tân Kỳ,306
5454,Xã Tân Hợp,306
5455,Xã Tân Phú,306
5456,Xã Tân Xuân,306
5457,Xã Giai Xuân,306
5458,Xã Nghĩa Bình,306
5459,Xã Nghĩa Đồng,306
5460,Xã Đồng Văn,306
5461,Xã Nghĩa Thái,306
5462,Xã Nghĩa Hợp,306
5463,Xã Nghĩa Hoàn,306
5464,Xã Nghĩa Phúc,306
5465,Xã Tiên Kỳ,306
5466,Xã Tân An,306
5467,Xã Nghĩa Dũng,306
5468,Xã Tân Long,306
5469,Xã Kỳ Sơn,306
5470,Xã Hương Sơn,306
5471,Xã Kỳ Tân,306
5472,Xã Phú Sơn,306
5473,Xã Tân Hương,306
5474,Xã Nghĩa Hành,306
5475,Thị trấn Anh Sơn,307
5476,Xã Thọ Sơn,307
5477,Xã Thành Sơn,307
5478,Xã Bình Sơn,307
5479,Xã Tam Sơn,307
5480,Xã Đỉnh Sơn,307
5481,Xã Hùng Sơn,307
5482,Xã Cẩm Sơn,307
5483,Xã Đức Sơn,307
5484,Xã Tường Sơn,307
5485,Xã Hoa Sơn,307
5486,Xã Tào Sơn,307
5487,Xã Vĩnh Sơn,307
5488,Xã Lạng Sơn,307
5489,Xã Hội Sơn,307
5490,Xã Thạch Sơn,307
5491,Xã Phúc Sơn,307
5492,Xã Long Sơn,307
5493,Xã Khai Sơn,307
5494,Xã Lĩnh Sơn,307
5495,Xã Cao Sơn,307
5496,Thị trấn Diễn Châu,308
5497,Xã Diễn Lâm,308
5498,Xã Diễn Đoài,308
5499,Xã Diễn Trường,308
5500,Xã Diễn Yên,308
5501,Xã Diễn Hoàng,308
5502,Xã Diễn Hùng,308
5503,Xã Diễn Mỹ,308
5504,Xã Diễn Hồng,308
5505,Xã Diễn Phong,308
5506,Xã Diễn Hải,308
5507,Xã Diễn Tháp,308
5508,Xã Diễn Liên,308
5509,Xã Diễn Vạn,308
5510,Xã Diễn Kim,308
5511,Xã Diễn Kỷ,308
5512,Xã Diễn Xuân,308
5513,Xã Diễn Thái,308
5514,Xã Diễn Đồng,308
5515,Xã Diễn Bích,308
5516,Xã Diễn Hạnh,308
5517,Xã Diễn Ngọc,308
5518,Xã Diễn Quảng,308
5519,Xã Diễn Nguyên,308
5520,Xã Diễn Hoa,308
5521,Xã Diễn Thành,308
5522,Xã Diễn Phúc,308
5523,Xã Diễn Cát,308
5524,Xã Diễn Thịnh,308
5525,Xã Diễn Tân,308
5526,Xã Minh Châu,308
5527,Xã Diễn Thọ,308
5528,Xã Diễn Lợi,308
5529,Xã Diễn Lộc,308
5530,Xã Diễn Trung,308
5531,Xã Diễn An,308
5532,Xã Diễn Phú,308
5533,Thị trấn Yên Thành,309
5534,Xã Mã Thành,309
5535,Xã Tiến Thành,309
5536,Xã Lăng Thành,309
5537,Xã Tân Thành,309
5538,Xã Đức Thành,309
5539,Xã Kim Thành,309
5540,Xã Hậu Thành,309
5541,Xã Hùng Thành,309
5542,Xã Đô Thành,309
5543,Xã Thọ Thành,309
5544,Xã Quang Thành,309
5545,Xã Tây Thành,309
5546,Xã Phúc Thành,309
5547,Xã Hồng Thành,309
5548,Xã Đồng Thành,309
5549,Xã Phú Thành,309
5550,Xã Hoa Thành,309
5551,Xã Tăng Thành,309
5552,Xã Văn Thành,309
5553,Xã Thịnh Thành,309
5554,Xã Hợp Thành,309
5555,Xã Xuân Thành,309
5556,Xã Bắc Thành,309
5557,Xã Nhân Thành,309
5558,Xã Trung Thành,309
5559,Xã Long Thành,309
5560,Xã Minh Thành,309
5561,Xã Nam Thành,309
5562,Xã Vĩnh Thành,309
5563,Xã Lý Thành,309
5564,Xã Khánh Thành,309
5565,Xã Viên Thành,309
5566,Xã Đại Thành,309
5567,Xã Liên Thành,309
5568,Xã Bảo Thành,309
5569,Xã Mỹ Thành,309
5570,Xã Công Thành,309
5571,Xã Sơn Thành,309
5572,Thị trấn Đô Lương,310
5573,Xã Giang Sơn Đông,310
5574,Xã Giang Sơn Tây,310
5575,Xã Lam Sơn,310
5576,Xã Bồi Sơn,310
5577,Xã Hồng Sơn,310
5578,Xã Bài Sơn,310
5579,Xã Ngọc Sơn,310
5580,Xã Bắc Sơn,310
5581,Xã Tràng Sơn,310
5582,Xã Thượng Sơn,310
5583,Xã Hòa Sơn,310
5584,Xã Đặng Sơn,310
5585,Xã Đông Sơn,310
5586,Xã Nam Sơn,310
5587,Xã Lưu Sơn,310
5588,Xã Yên Sơn,310
5589,Xã Văn Sơn,310
5590,Xã Đà Sơn,310
5591,Xã Lạc Sơn,310
5592,Xã Tân Sơn,310
5593,Xã Thái Sơn,310
5594,Xã Quang Sơn,310
5595,Xã Thịnh Sơn,310
5596,Xã Trung Sơn,310
5597,Xã Xuân Sơn,310
5598,Xã Minh Sơn,310
5599,Xã Thuận Sơn,310
5600,Xã Nhân Sơn,310
5601,Xã Hiến Sơn,310
5602,Xã Mỹ Sơn,310
5603,Xã Trù Sơn,310
5604,Xã Đại Sơn,310
5605,Thị trấn Thanh Chương,311
5606,Xã Cát Văn,311
5607,Xã Thanh Nho,311
5608,Xã Hạnh Lâm,311
5609,Xã Thanh Sơn,311
5610,Xã Thanh Hòa,311
5611,Xã Phong Thịnh,311
5612,Xã Thanh Phong,311
5613,Xã Thanh Mỹ,311
5614,Xã Thanh Tiên,311
5615,Xã Thanh Liên,311
5616,Xã Đại Đồng,311
5617,Xã Thanh Đồng,311
5618,Xã Thanh Ngọc,311
5619,Xã Thanh Hương,311
5620,Xã Ngọc Lâm,311
5621,Xã Thanh Lĩnh,311
5622,Xã Đồng Văn,311
5623,Xã Ngọc Sơn,311
5624,Xã Thanh Thịnh,311
5625,Xã Thanh An,311
5626,Xã Thanh Chi,311
5627,Xã Xuân Tường,311
5628,Xã Thanh Dương,311
5629,Xã Thanh Lương,311
5630,Xã Thanh Khê,311
5631,Xã Võ Liệt,311
5632,Xã Thanh Long,311
5633,Xã Thanh Thủy,311
5634,Xã Thanh Khai,311
5635,Xã Thanh Yên,311
5636,Xã Thanh Hà,311
5637,Xã Thanh Giang,311
5638,Xã Thanh Tùng,311
5639,Xã Thanh Lâm,311
5640,Xã Thanh Mai,311
5641,Xã Thanh Xuân,311
5642,Xã Thanh Đức,311
5643,Thị trấn Quán Hành,312
5644,Xã Nghi Văn,312
5645,Xã Nghi Yên,312
5646,Xã Nghi Tiến,312
5647,Xã Nghi Hưng,312
5648,Xã Nghi Đồng,312
5649,Xã Nghi Thiết,312
5650,Xã Nghi Lâm,312
5651,Xã Nghi Quang,312
5652,Xã Nghi Kiều,312
5653,Xã Nghi Mỹ,312
5654,Xã Nghi Phương,312
5655,Xã Nghi Thuận,312
5656,Xã Nghi Long,312
5657,Xã Nghi Xá,312
5658,Xã Nghi Hoa,312
5659,Xã Khánh Hợp,312
5660,Xã Nghi Thịnh,312
5661,Xã Nghi Công Bắc,312
5662,Xã Nghi Công Nam,312
5663,Xã Nghi Thạch,312
5664,Xã Nghi Trung,312
5665,Xã Nghi Trường,312
5666,Xã Nghi Diên,312
5667,Xã Nghi Phong,312
5668,Xã Nghi Xuân,312
5669,Xã Nghi Vạn,312
5670,Xã Phúc Thọ,312
5671,Xã Nghi Thái,312
5672,Xã Nam Hưng,313
5673,Xã Nam Nghĩa,313
5674,Xã Nam Thanh,313
5675,Xã Nam Anh,313
5676,Xã Nam Xuân,313
5677,Xã Nam Thái,313
5678,Thị trấn Nam Đàn,313
5679,Xã Nam Lĩnh,313
5680,Xã Nam Giang,313
5681,Xã Xuân Hòa,313
5682,Xã Hùng Tiến,313
5683,Xã Thượng Tân Lộc,313
5684,Xã Kim Liên,313
5685,Xã Hồng Long,313
5686,Xã Xuân Lâm,313
5687,Xã Nam Cát,313
5688,Xã Khánh Sơn,313
5689,Xã Trung Phúc Cường,313
5690,Xã Nam Kim,313
5691,Thị trấn Hưng Nguyên,314
5692,Xã Hưng Trung,314
5693,Xã Hưng Yên,314
5694,Xã Hưng Yên Bắc,314
5695,Xã Hưng Tây,314
5696,Xã Hưng Đạo,314
5697,Xã Hưng Mỹ,314
5698,Xã Hưng Thịnh,314
5699,Xã Hưng Lĩnh,314
5700,Xã Hưng Thông,314
5701,Xã Hưng Tân,314
5702,Xã Hưng Lợi,314
5703,Xã Hưng Nghĩa,314
5704,Xã Hưng Phúc,314
5705,Xã Long Xá,314
5706,Xã Châu Nhân,314
5707,Xã Xuân Lam,314
5708,Xã Hưng Thành,314
5709,Xã Quỳnh Vinh,315
5710,Xã Quỳnh Lộc,315
5711,Phường Quỳnh Thiện,315
5712,Xã Quỳnh Lập,315
5713,Xã Quỳnh Trang,315
5714,Phường Mai Hùng,315
5715,Phường Quỳnh Dị,315
5716,Phường Quỳnh Xuân,315
5717,Phường Quỳnh Phương,315
5718,Xã Quỳnh Liên,315
5719,Phường Trần Phú,316
5720,Phường Nam Hà,316
5721,Phường Bắc Hà,316
5722,Phường Nguyễn Du,316
5723,Phường Tân Giang,316
5724,Phường Đại Nài,316
5725,Phường Hà Huy Tập,316
5726,Xã Thạch Trung,316
5727,Phường Thạch Quý,316
5728,Phường Thạch Linh,316
5729,Phường Văn Yên,316
5730,Xã Thạch Hạ,316
5731,Xã Đồng Môn,316
5732,Xã Thạch Hưng,316
5733,Xã Thạch Bình,316
5734,Phường Bắc Hồng,317
5735,Phường Nam Hồng,317
5736,Phường Trung Lương,317
5737,Phường Đức Thuận,317
5738,Phường Đậu Liêu,317
5739,Xã Thuận Lộc,317
5740,Thị trấn Phố Châu,318
5741,Thị trấn Tây Sơn,318
5742,Xã Sơn Hồng,318
5743,Xã Sơn Tiến,318
5744,Xã Sơn Lâm,318
5745,Xã Sơn Lễ,318
5746,Xã Sơn Giang,318
5747,Xã Sơn Lĩnh,318
5748,Xã An Hòa Thịnh,318
5749,Xã Sơn Tây,318
5750,Xã Sơn Ninh,318
5751,Xã Sơn Châu,318
5752,Xã Tân Mỹ Hà,318
5753,Xã Quang Diệm,318
5754,Xã Sơn Trung,318
5755,Xã Sơn Bằng,318
5756,Xã Sơn Bình,318
5757,Xã Sơn Kim 1,318
5758,Xã Sơn Kim 2,318
5759,Xã Sơn Trà,318
5760,Xã Sơn Long,318
5761,Xã Kim Hoa,318
5762,Xã Sơn Hàm,318
5763,Xã Sơn Phú,318
5764,Xã Sơn Trường,318
5765,Thị trấn Đức Thọ,319
5766,Xã Quang Vĩnh,319
5767,Xã Tùng Châu,319
5768,Xã Trường Sơn,319
5769,Xã Liên Minh,319
5770,Xã Yên Hồ,319
5771,Xã Tùng Ảnh,319
5772,Xã Bùi La Nhân,319
5773,Xã Thanh Bình Thịnh,319
5774,Xã Lâm Trung Thủy,319
5775,Xã Hòa Lạc,319
5776,Xã Tân Dân,319
5777,Xã An Dũng,319
5778,Xã Đức Đồng,319
5779,Xã Đức Lạng,319
5780,Xã Tân Hương,319
5781,Thị trấn Vũ Quang,320
5782,Xã Ân Phú,320
5783,Xã Đức Giang,320
5784,Xã Đức Lĩnh,320
5785,Xã Thọ Điền,320
5786,Xã Đức Hương,320
5787,Xã Đức Bồng,320
5788,Xã Đức Liên,320
5789,Xã Hương Minh,320
5790,Xã Quang Thọ,320
5791,Thị trấn Xuân An,321
5792,Xã Xuân Hội,321
5793,Xã Đan Trường,321
5794,Xã Xuân Phổ,321
5795,Xã Xuân Hải,321
5796,Xã Xuân Giang,321
5797,Thị trấn Tiên Điền,321
5798,Xã Xuân Yên,321
5799,Xã Xuân Mỹ,321
5800,Xã Xuân Thành,321
5801,Xã Xuân Viên,321
5802,Xã Xuân Hồng,321
5803,Xã Cỗ Đạm,321
5804,Xã Xuân Liên,321
5805,Xã Xuân Lĩnh,321
5806,Xã Xuân Lam,321
5807,Xã Cương Gián,321
5808,Thị trấn Nghèn,322
5809,Xã Thiên Lộc,322
5810,Xã Thuần Thiện,322
5811,Xã Vượng Lộc,322
5812,Xã Thanh Lộc,322
5813,Xã Kim Song Trường,322
5814,Xã Thường Nga,322
5815,Xã Tùng Lộc,322
5816,Xã Phú Lộc,322
5817,Xã Gia Hanh,322
5818,Xã Khánh Vĩnh Yên,322
5819,Xã Trung Lộc,322
5820,Xã Xuân Lộc,322
5821,Xã Thượng Lộc,322
5822,Xã Quang Lộc,322
5823,Thị trấn Đồng Lộc,322
5824,Xã Mỹ Lộc,322
5825,Xã Sơn Lộc,322
5826,Thị trấn Hương Khê,323
5827,Xã Điền Mỹ,323
5828,Xã Hà Linh,323
5829,Xã Hương Thủy,323
5830,Xã Hòa Hải,323
5831,Xã Phúc Đồng,323
5832,Xã Hương Giang,323
5833,Xã Lộc Yên,323
5834,Xã Hương Bình,323
5835,Xã Hương Long,323
5836,Xã Phú Gia,323
5837,Xã Gia Phố,323
5838,Xã Phú Phong,323
5839,Xã Hương Đô,323
5840,Xã Hương Vĩnh,323
5841,Xã Hương Xuân,323
5842,Xã Phúc Trạch,323
5843,Xã Hương Trà,323
5844,Xã Hương Trạch,323
5845,Xã Hương Lâm,323
5846,Xã Hương Liên,323
5847,Thị trấn Thạch Hà,324
5848,Xã Ngọc Sơn,324
5849,Xã Thạch Hải,324
5850,Xã Thạch Kênh,324
5851,Xã Thạch Sơn,324
5852,Xã Thạch Liên,324
5853,Xã Đỉnh Bàn,324
5854,Xã Việt Tiến,324
5855,Xã Thạch Khê,324
5856,Xã Thạch Long,324
5857,Xã Thạch Trị,324
5858,Xã Thạch Lạc,324
5859,Xã Thạch Ngọc,324
5860,Xã Tượng Sơn,324
5861,Xã Thạch Văn,324
5862,Xã Lưu Vĩnh Sơn,324
5863,Xã Thạch Thắng,324
5864,Xã Thạch Đài,324
5865,Xã Thạch Hội,324
5866,Xã Tân Lâm Hương,324
5867,Xã Thạch Xuân,324
5868,Xã Nam Điền,324
5869,Thị trấn Cẩm Xuyên,325
5870,Thị trấn Thiên Cầm,325
5871,Xã Yên Hòa,325
5872,Xã Cẩm Dương,325
5873,Xã Cẩm Bình,325
5874,Xã Cẩm Vịnh,325
5875,Xã Cẩm Thành,325
5876,Xã Cẩm Quang,325
5877,Xã Cẩm Thạch,325
5878,Xã Cẩm Nhượng,325
5879,Xã Nam Phúc Thăng,325
5880,Xã Cẩm Duệ,325
5881,Xã Cẩm Lĩnh,325
5882,Xã Cẩm Quan,325
5883,Xã Cẩm Hà,325
5884,Xã Cẩm Lộc,325
5885,Xã Cẩm Hưng,325
5886,Xã Cẩm Thịnh,325
5887,Xã Cẩm Mỹ,325
5888,Xã Cẩm Trung,325
5889,Xã Cẩm Sơn,325
5890,Xã Cẩm Lạc,325
5891,Xã Cẩm Minh,325
5892,Xã Kỳ Xuân,326
5893,Xã Kỳ Bắc,326
5894,Xã Kỳ Phú,326
5895,Xã Kỳ Phong,326
5896,Xã Kỳ Tiến,326
5897,Xã Kỳ Giang,326
5898,Xã Kỳ Đồng,326
5899,Xã Kỳ Khang,326
5900,Xã Kỳ Văn,326
5901,Xã Kỳ Trung,326
5902,Xã Kỳ Thọ,326
5903,Xã Kỳ Tây,326
5904,Xã Kỳ Thượng,326
5905,Xã Kỳ Hải,326
5906,Xã Kỳ Thư,326
5907,Xã Kỳ Châu,326
5908,Xã Kỳ Tân,326
5909,Xã Lâm Hợp,326
5910,Xã Kỳ Sơn,326
5911,Xã Kỳ Lạc,326
5912,Xã Tân Lộc,327
5913,Xã Hồng Lộc,327
5914,Xã Thịnh Lộc,327
5915,Xã Bình An,327
5916,Xã Ích Hậu,327
5917,Xã Phù Lưu,327
5918,Thị trấn Lộc Hà,327
5919,Xã Thạch Mỹ,327
5920,Xã Thạch Kim,327
5921,Xã Thạch Châu,327
5922,Xã Hộ Độ,327
5923,Xã Mai Phụ,327
5924,Phường Hưng Trí,328
5925,Xã Kỳ Ninh,328
5926,Xã Kỳ Lợi,328
5927,Xã Kỳ Hà,328
5928,Phường Kỳ Trinh,328
5929,Phường Kỳ Thịnh,328
5930,Xã Kỳ Hoa,328
5931,Phường Kỳ Phương,328
5932,Phường Kỳ Long,328
5933,Phường Kỳ Liên,328
5934,Xã Kỳ Nam,328
5935,Phường Hải Thành,329
5936,Phường Đồng Phú,329
5937,Phường Bắc Lý,329
5938,Phường Nam Lý,329
5939,Phường Đồng Hải,329
5940,Phường Đồng Sơn,329
5941,Phường Phú Hải,329
5942,Phường Bắc Nghĩa,329
5943,Phường Đức Ninh Đông,329
5944,Xã Quang Phú,329
5945,Xã Lộc Ninh,329
5946,Xã Bảo Ninh,329
5947,Xã Nghĩa Ninh,329
5948,Xã Thuận Đức,329
5949,Xã Đức Ninh,329
5950,Thị trấn Quy Đạt,330
5951,Xã Dân Hóa,330
5952,Xã Trọng Hóa,330
5953,Xã Hóa Phúc,330
5954,Xã Hồng Hóa,330
5955,Xã Hóa Thanh,330
5956,Xã Hóa Tiến,330
5957,Xã Hóa Hợp,330
5958,Xã Xuân Hóa,330
5959,Xã Yên Hóa,330
5960,Xã Minh Hóa,330
5961,Xã Tân Hóa,330
5962,Xã Hóa Sơn,330
5963,Xã Trung Hóa,330
5964,Xã Thượng Hóa,330
5965,Thị trấn Đồng Lê,331
5966,Xã Hương Hóa,331
5967,Xã Kim Hóa,331
5968,Xã Thanh Hóa,331
5969,Xã Thanh Thạch,331
5970,Xã Thuận Hóa,331
5971,Xã Lâm Hóa,331
5972,Xã Lê Hóa,331
5973,Xã Sơn Hóa,331
5974,Xã Đồng Hóa,331
5975,Xã Ngư Hóa,331
5976,Xã Thạch Hóa,331
5977,Xã Đức Hóa,331
5978,Xã Phong Hóa,331
5979,Xã Mai Hóa,331
5980,Xã Tiến Hóa,331
5981,Xã Châu Hóa,331
5982,Xã Cao Quảng,331
5983,Xã Văn Hóa,331
5984,Xã Quảng Hợp,332
5985,Xã Quảng Kim,332
5986,Xã Quảng Đông,332
5987,Xã Quảng Phú,332
5988,Xã Quảng Châu,332
5989,Xã Quảng Thạch,332
5990,Xã Quảng Lưu,332
5991,Xã Quảng Tùng,332
5992,Xã Cảnh Dương,332
5993,Xã Quảng Tiến,332
5994,Xã Quảng Hưng,332
5995,Xã Quảng Xuân,332
5996,Xã Cảnh Hóa,332
5997,Xã Liên Trường,332
5998,Xã Quảng Phương,332
5999,Xã Phù Hóa,332
6000,Xã Quảng Thanh,332
6001,Thị trấn Hoàn Lão,333
6002,Thị trấn NT Việt Trung,333
6003,Xã Xuân Trạch,333
6004,Xã Mỹ Trạch,333
6005,Xã Hạ Trạch,333
6006,Xã Bắc Trạch,333
6007,Xã Lâm Trạch,333
6008,Xã Thanh Trạch,333
6009,Xã Liên Trạch,333
6010,Xã Phúc Trạch,333
6011,Xã Cự Nẫm,333
6012,Xã Hải Phú,333
6013,Xã Thượng Trạch,333
6014,Xã Sơn Lộc,333
6015,Xã Hưng Trạch,333
6016,Xã Đồng Trạch,333
6017,Xã Đức Trạch,333
6018,Thị trấn Phong Nha,333
6019,Xã Vạn Trạch,333
6020,Xã Phú Định,333
6021,Xã Trung Trạch,333
6022,Xã Tây Trạch,333
6023,Xã Hòa Trạch,333
6024,Xã Đại Trạch,333
6025,Xã Nhân Trạch,333
6026,Xã Tân Trạch,333
6027,Xã Nam Trạch,333
6028,Xã Lý Trạch,333
6029,Thị trấn Quán Hàu,334
6030,Xã Trường Sơn,334
6031,Xã Lương Ninh,334
6032,Xã Vĩnh Ninh,334
6033,Xã Võ Ninh,334
6034,Xã Hải Ninh,334
6035,Xã Hàm Ninh,334
6036,Xã Duy Ninh,334
6037,Xã Gia Ninh,334
6038,Xã Trường Xuân,334
6039,Xã Hiền Ninh,334
6040,Xã Tân Ninh,334
6041,Xã Xuân Ninh,334
6042,Xã An Ninh,334
6043,Xã Vạn Ninh,334
6044,Thị trấn NT Lệ Ninh,335
6045,Thị trấn Kiến Giang,335
6046,Xã Hồng Thủy,335
6047,Xã Ngư Thủy Bắc,335
6048,Xã Hoa Thủy,335
6049,Xã Thanh Thủy,335
6050,Xã An Thủy,335
6051,Xã Phong Thủy,335
6052,Xã Cam Thủy,335
6053,Xã Ngân Thủy,335
6054,Xã Sơn Thủy,335
6055,Xã Lộc Thủy,335
6056,Xã Liên Thủy,335
6057,Xã Hưng Thủy,335
6058,Xã Dương Thủy,335
6059,Xã Tân Thủy,335
6060,Xã Phú Thủy,335
6061,Xã Xuân Thủy,335
6062,Xã Mỹ Thủy,335
6063,Xã Ngư Thủy,335
6064,Xã Mai Thủy,335
6065,Xã Sen Thủy,335
6066,Xã Thái Thủy,335
6067,Xã Kim Thủy,335
6068,Xã Trường Thủy,335
6069,Xã Lâm Thủy,335
6070,Phường Ba Đồn,336
6071,Phường Quảng Long,336
6072,Phường Quảng Thọ,336
